"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1724","181827_at","F45E1.4","185793","hypothetical protein",0.351932104878136,8.20361866827776,2.49168381601418,0.0237285395019,0.0598234641613802,-4.07817323377967
"1725","181836_at","bath-21","186647","BTB domain-containing protein",0.17989143056712,5.13340790793369,1.23115778976706,0.23557118046575,0.358515263701524,-6.07488792957733
"1726","181844_at","Y45F3A.4","189908","hypothetical protein",-0.0359922461499069,4.76035447929316,-0.242859553225696,0.811115580419743,0.869052407592582,-6.80393643153661
"1727","181853_at","B0281.4","181898","hypothetical protein",-0.184344040399874,3.73368037203914,-1.30981416274889,0.208251309635447,0.325734419047192,-5.97956067903566
"1728","181854_at","glct-6","4363062","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase",-0.384127460368999,5.24840267336315,-2.43907082456318,0.0263898832878217,0.065000480395875,-4.17709649778799
"1729","181855_at","F58A6.1","186486","hypothetical protein",-0.14586674523669,6.61173733011465,-1.0091006363061,0.327535620478824,0.453594459990369,-6.31689952669413
"1730","181857_at","C06E4.8","182331","hypothetical protein",-0.692233706493153,4.32249922516309,-3.41611307182555,0.00342057436833513,0.0129329368910609,-2.22657392225231
"1731","181861_at","F13A2.4","184395","hypothetical protein",0.205087040650489,6.34228888287992,1.61452103050857,0.125424503204539,0.219664081630796,-5.56708918794652
"1732","181870_at","col-103","176901","Col_cuticle_N domain-containing protein",-0.504771919273106,9.00981053407758,-4.00541792321,0.000970605065166485,0.00484721331945418,-0.991181316632659
"1733","181874_at","W03F8.6","189159","hypothetical protein",-0.360336827820772,4.26028447719828,-2.35179818695147,0.0314339622360618,0.0748598643771432,-4.33900596194644
"1734","181892_at","math-28","185383","MATH (meprin-associated Traf homology) domain containing",-0.365803047343996,3.26377451193507,-2.90502111109245,0.0101079539269611,0.0306802319689953,-3.27220607188667
"1735","181898_at","F40G9.18","13188264","F-box domain-containing protein",0.19587686365812,3.28442955550891,1.47900414717961,0.158027595504489,0.262749231759855,-5.75865855047481
"1736","181900_at","T05A8.3","173615","hypothetical protein",-0.00298094739536481,6.78549586331458,-0.0259197589321099,0.979633083601597,0.987447415668035,-6.83445602755961
"1737","181912_at","F58H10.1","186556","hypothetical protein",-0.847410571496193,3.99464104228712,-5.08742987015751,0.000100775709315438,0.000911572034371749,1.25864846783586
"1738","181915_at","H03A11.2","181617","hypothetical protein",-0.567971028400797,6.24709826170651,-4.44062261854733,0.00038579579237793,0.00244493686051059,-0.0778322288204638
"1739","181916_at","fbxb-66","189784","F-box domain-containing protein",0.0309490798347642,4.92386261179369,0.141235351909411,0.889398645359945,0.926503210379958,-6.82435486591936
"1740","181923_at","sfxn-1.1","181807","Sideroflexin-1.1",0.314146437130469,4.03777196699796,1.94847373997092,0.0686209432190226,0.137704202706123,-5.04576794467062
"1741","181924_at","fbxb-17","186510","FBA_2 domain-containing protein",0.131917100227164,4.34982062416525,0.809027949504916,0.430042296111179,0.553480362587536,-6.49831931532826
"1742","181930_at","ZK355.3","191298","hypothetical protein",0.591748638074462,5.85928835329124,3.1975698531689,0.0054493259289949,0.0187026247933405,-2.6784002261421
"1743","181932_at","ZK1053.4","173188","hypothetical protein",0.287108123605431,7.37333999611065,1.92897389468247,0.0711655335743015,0.141408458482861,-5.07795965087165
"1744","181939_at","F35C11.4","185272","hypothetical protein",-0.581403156729861,6.02183059116935,-4.83612643872863,0.000168934175760685,0.00130939686416739,0.743547921152087
"1745","181941_s_at","F37C4.5","177146","Protein F37C4.5",-0.717824039978636,9.57926032480271,-6.20951166287893,1.10206245547554e-05,0.000199808714753609,3.46988295225617
"1746","181958_at","T06D4.1","173682","hypothetical protein",0.351851624254369,8.67820085326463,2.77736965533,0.0131951321619452,0.0379735687476269,-3.52594773387773
"1747","181972_at","grd-3","177109","Ground-like domain-containing protein",-0.36352865678213,9.38382093370438,-3.3248839803483,0.00415575419017433,0.0150429643863081,-2.41585588961053
"1748","181974_s_at","F27C1.4","172193","hypothetical protein",-0.379653107469445,5.15742169025054,-3.48717254032344,0.00293869829095885,0.0114313170459873,-2.07859046257021
"1749","181980_at","ZK973.8","191480","hypothetical protein",0.39391822568851,6.05095592946707,2.97957936406584,0.00864241911164064,0.0272197036975389,-3.12235172072886
"1750","181981_at","B0212.3","177115","hypothetical protein",0.169527701842939,6.14668247656974,0.720223887073367,0.481493591831435,0.601146190999127,-6.56705214573836
"1751","181998_at","col-58","184957","Col_cuticle_N domain-containing protein",-0.225690336828748,4.16674142080501,-1.19658449581558,0.248425165194727,0.372771838381436,-6.11524216305097
"1752","182003_at","C42D8.1","180782","hypothetical protein",-0.419500294814628,6.63496547079316,-3.4971386993386,0.00287674767653437,0.0112322451415247,-2.05780180668911
"1753","182007_at","K12H6.7","187345","hypothetical protein",0.182417402596822,4.52653443159768,0.829934884461657,0.418453981268036,0.542416257969447,-6.48106401281902
"1754","182009_s_at","D1054.9","179495","hypothetical protein",0.12002319387775,3.60143462217043,0.802513825932345,0.433694225160625,0.556291885241404,-6.50361272065192
"1755","182012_at","Y65A5A.2","190478","hypothetical protein",0.305980526826327,4.22578460081686,1.81618645439635,0.0876049343556323,0.166429419709789,-5.26008545846749
"1756","182015_at","C26D10.6","174335","hypothetical protein",-0.355062269145873,5.81341179973362,-2.09251991574896,0.0522241359987954,0.109654907912879,-4.80194246398401
"1757","182037_at","fbxa-46","186106","pseudo",-0.000389795106298774,3.44223570602993,-0.00264560553690356,0.997920923559056,0.998012851087496,-6.83480464031795
"1758","182038_at","lido-5","187221","LIn-8 Domain containing",0.0551651414094181,4.58078954033806,0.34390630410328,0.735272103007699,0.815448050410134,-6.77301447311677
"1759","182068_at","T05F1.11","172811","Thioredoxin domain-containing protein",0.141779395288396,4.44872417156775,1.01201009328442,0.326183745178324,0.452490424947975,-6.3139982743604
"1760","182077_at","C50A2.3","183630","hypothetical protein",-0.332254369407972,6.49960604933766,-1.71975311861705,0.10422736311912,0.190710006233756,-5.41000714368283
"1761","182080_at","T22F7.5","259996","hypothetical protein",0.0381944986952893,5.23480520718667,0.216814343120285,0.831018334594327,0.884919932394879,-6.81019397840164
"1762","182084_at","B0348.1","181935","LITAF domain-containing protein",0.219662466002108,3.97079749098517,1.37304702562981,0.188160420972749,0.300854660834494,-5.89947587625165
"1763","182088_s_at","F57F4.4","3564957","hypothetical protein",-0.765837464808289,9.50475088968233,-5.48042956137407,4.55834537242141e-05,0.000510975811908529,2.05085620888466
"1764","182099_at","C47D12.5","183549","hypothetical protein",-0.337883770863424,8.59917425344508,-3.11019156298897,0.00655910491568373,0.0216902993643149,-2.8572945346573
"1765","182106_at","C34H4.1","176963","hypothetical protein",-0.265284099764315,5.74644489671172,-2.1514008439845,0.0466175683150263,0.100514612137363,-4.69938291350288
"1766","182113_at","W07E6.5","189277","hypothetical protein",-0.18821044924094,7.79463665308818,-1.87162763755033,0.0791448643095964,0.153575655733372,-5.1714435945181
"1767","182115_s_at","K08D9.6","178760","Glycosyltransferase family 92 protein",-0.0953842513488601,3.9258486212077,-0.661186455337057,0.517644230539742,0.632324452391385,-6.60859650535247
"1768","182120_at","Y87G2A.2","173222","hypothetical protein",-0.125236084216295,5.86826284324152,-1.0427545426435,0.312140606271381,0.439145184936457,-6.28289219698038
"1769","182122_at","C15H9.3","182642","hypothetical protein",0.117391288254002,4.54429203498883,0.629956266830112,0.537373363943231,0.650274790378199,-6.62921201747027
"1770","182125_at","acd-3","182963","hypothetical protein",-0.373072457808115,3.92867204485835,-3.12488474459294,0.00635808013680603,0.0211288812435572,-2.8272943494553
"1771","182138_at","C05D12.5","182262","hypothetical protein",0.0137861711263141,3.84701206048947,0.0693260716881733,0.945565575607362,0.966186829277799,-6.83228850092364
"1772","182143_s_at","grl-4","3564844","Ground-like domain-containing protein",-0.319779514115588,7.28263722119896,-2.14456843977199,0.0472385635057435,0.101538561762345,-4.71136553805359
"1773","182150_at","kcc-1","177495","K+/Cl-Cotransporter",0.271849559499882,6.33425092821615,1.6590190057296,0.116048467715131,0.207335951316236,-5.50152327864772
"1774","182152_at","kin-9","181098","protein KINase",-0.0764966366648139,3.6109863423205,-0.478953846459612,0.638274137414711,0.737694887200484,-6.71535945770889
"1775","182155_at","rom-1","184989","Rhomboid-related protein 1",-0.228475049587507,8.50140807118869,-2.20273728644582,0.042186514980372,0.0937727971578631,-4.60868172237252
"1776","182158_at","F48E3.6","181008","hypothetical protein",-0.217529646965433,5.16675554834339,-1.26200887529521,0.224540854578958,0.345383756397734,-6.03807507313293
"1777","182166_at","C44C1.1","180451","hypothetical protein",-0.550476073836332,7.51233250751134,-4.487789576982,0.000349358301318865,0.00225514569117595,0.0206847095914986
"1778","182169_at","acs-16","171714","AMP-binding domain-containing protein",-0.499556015411436,5.15039694852647,-4.01999412781418,0.000940911308706102,0.00475319292122529,-0.960518371752049
"1779","182171_at","F56D6.6","186390","hypothetical protein",0.081274713350358,4.02004028863144,0.574698247404912,0.573269493683454,0.681840783987451,-6.6633546757072
"1780","182185_at","B0554.2","182033","hypothetical protein",0.210906196610155,5.34501918502625,1.33402217344518,0.20036694447285,0.315294399415768,-5.94925847302451
"1781","182189_at","fbxb-49","187031","F-box domain-containing protein",0.0492223238949183,3.41350577460198,0.303616911925953,0.765225154023846,0.83626201252459,-6.78660652198813
"1782","182204_at","tra-4","180575","TRAnsformer: XX animals transformed into males",0.0590940541517346,7.23526232720904,0.474532142723657,0.641356900450943,0.739617885752332,-6.71753976081527
"1783","182206_s_at","vpat-1","180457","Vesicular PolyAmine Transporter",-0.0963854450629125,5.90180427392823,-0.716397770140751,0.483790157253329,0.602750210859391,-6.56984582189747
"1784","182209_s_at","vet-1","172308","Very Early Transcript",0.183177722928932,5.61888565920014,1.26055047819676,0.225053047092593,0.345788948554206,-6.03983219203954
"1785","182226_at","W05H12.2","189230","3'-5' exonuclease domain-containing protein",-0.0862933082390214,4.38809609778456,-0.614245860752783,0.547452369488121,0.659790861492908,-6.63922362089607
"1786","182227_s_at","vab-8","179675","Kinesin-like protein vab-8",-0.209169151126925,6.44805872823716,-1.98590182831844,0.0639646790743223,0.129907237786421,-4.98342017418228
"1787","182228_s_at","vab-10","173058","GAR domain-containing protein",-0.218173195624265,6.2661129320896,-1.43131442493431,0.171059077758228,0.279622247844692,-5.82304391374833
"1788","182242_at","T23G11.4","172531","hypothetical protein",0.120962916532411,8.64966854236481,1.04809283436235,0.309747230882698,0.436809588360112,-6.27740805513407
"1789","182245_at","grl-8","191191","Ground-like domain-containing protein",0.0543627285378294,4.41254150619526,0.449472854184274,0.658954598122346,0.755108731566415,-6.72952416812167
"1790","182253_at","cyp-42A1","180236","CYtochrome P450 family",-0.328198250725602,4.87821941291674,-2.26022371800947,0.0376884104179923,0.0861626488174494,-4.50575878515922
"1791","182256_at","F45E1.1","185790","hypothetical protein",-0.281652335198896,5.08736601140324,-2.15980790924262,0.0458637520055589,0.0994549380463758,-4.68460968521888
"1792","182259_at","T12F5.2","188456","hypothetical protein",0.0994530402301637,7.8228646258253,0.983442512313593,0.339629703237776,0.465352533885557,-6.34216537063179
"1793","182261_at","C23H3.2","173390","hypothetical protein",-0.728166988531973,8.51143469691461,-5.83241125745356,2.27680947221973e-05,0.000313183003170796,2.74464605788283
"1794","182269_at","T28B11.1","179487","F-box domain-containing protein",0.257467314703871,7.99993738810493,2.42076393365155,0.0273802353030939,0.067004449069191,-4.21129019711262
"1795","182279_at","Y47H9C.1","173061","hypothetical protein",-1.12660159687904,6.46478631262419,-5.55266698176322,3.94793885185658e-05,0.000453727683742074,2.19451276174514
"1796","182284_s_at","F55A11.7","179614","hypothetical protein",0.309055956824436,9.65817389820736,2.82396364290765,0.0119750670343982,0.0350920797845681,-3.43376968327166
"1797","182297_at","T14E8.2","188498","hypothetical protein",0.167347282185177,3.28716086313998,0.964074926515442,0.348963744896998,0.474644063175895,-6.36085403577639
"1798","182304_s_at","F47B3.3","185886","MARVEL domain-containing protein",-0.960877626528289,6.08206025189984,-8.29473881927796,2.82007162707792e-07,2.44993722602394e-05,7.11804515550858
"1799","182310_at","K02B12.2","186868","hypothetical protein",0.216401106638694,6.20245784715313,1.64366621732613,0.119213198462416,0.212081500677591,-5.5242890441052
"1800","182320_at","pes-8","191742","Patterned Expression Site",-0.561825244751633,5.98407005533376,-3.57905982345462,0.00241441417155838,0.00981296987855599,-1.88664442901314
"1801","182323_at","fbxa-105","179126","F-box domain-containing protein",-0.756890972320448,6.05375360354434,-4.26121164233147,0.000563526308456382,0.00317984398682424,-0.453594706872103
"1802","182330_s_at","Y37A1A.2","178355","hypothetical protein",0.257453737359991,7.29706081796099,2.51718079022865,0.0225321788645677,0.0574673919665121,-4.02989582955788
"1803","182335_at","F17A2.13","181390","hypothetical protein",0.120542912537269,5.60764178839045,0.826521279695578,0.42033224608846,0.544343312481018,-6.48390905859622
"1804","182337_at","Y44A6C.2","180355","hypothetical protein",0.232293119059043,5.11027459175977,1.48205547495776,0.157222511166268,0.261828223467787,-5.75448400863158
"1805","182338_at","T05E7.1","172309","hypothetical protein",-0.0941876278092484,4.21317895151509,-0.509858065824166,0.616921068718957,0.718592418032975,-6.69957291998859
"1806","182339_at","K09H9.8","6418598","hypothetical protein",-0.216119152506567,5.83523133048389,-1.67154416450927,0.11352029625234,0.203955034628288,-5.48283927887304
"1807","182340_at","F52D2.12","13219436","hypothetical protein",0.121457673147193,6.69601725452611,0.811226428553345,0.428814208767814,0.55258196865321,-6.49652390984077
"1808","182341_at","lmp-2","180467","LAMP (lysosome-associated membrane protein) homolog",-0.560375532533665,5.59913931726757,-2.66009347826847,0.0168195404900082,0.0456349644416673,-3.75549611817931
"1809","182343_at","mltn-13","184931","MLt-TeN (mlt-10) related",0.127906571825058,4.08736959100616,0.860179292927258,0.402049451243592,0.52738163311915,-6.45538783075317
"1810","182346_at","ZC123.1","171671","hypothetical protein",0.0848138235919178,4.28127466591108,0.50671671876803,0.619075900447116,0.720699750101752,-6.70122127509466
"1811","182349_s_at","ceh-51","180233","Homeobox domain-containing protein",0.31703638623277,5.45572475557928,2.19624171533297,0.0427248612473805,0.0946467774865189,-4.62022232361563
"1812","182352_at","sms-5","189276","Sphingomyelin synthase-related 2",-0.30211845353279,4.58748862765316,-2.48409030745298,0.0240963130175447,0.0606406911787335,-4.09250919481308
"1813","182357_at","nlp-26","180281","Neuropeptide-Like Protein",-0.163217240246569,6.56000981256094,-1.20367435677259,0.245746353359324,0.369770681171057,-6.1070450291101
"1814","182361_s_at","C05D9.7","180465","hypothetical protein",-0.268088588098458,8.13579769671012,-2.36668375892647,0.0305140419687585,0.0730445206714828,-4.31158998542924
"1815","182387_at","Y37D8A.3","189612","hypothetical protein",-0.635215816312287,6.3947426561698,-4.3976583138133,0.000422348753500831,0.00260531701493856,-0.167678048400235
"1816","182392_at","fbxa-211","189629","F-box domain-containing protein",-0.0308859204107801,6.06461112123495,-0.211526779655361,0.835073887302454,0.887431657197512,-6.81137827694836
"1817","182399_s_at","pes-5","174819","Patterned Expression Site",0.395280119506871,7.74118131603766,4.03758710579498,0.000906290310681408,0.00462561911852885,-0.92351121285734
"1818","182401_at","mbl-1","186912","Muscleblind-like protein",-0.196473647132724,5.15492147116289,-1.21527462554186,0.241411174268984,0.3647407959064,-6.09354584045532
"1819","182403_at","ZK418.7","191318","G_PROTEIN_RECEP_F1_2 domain-containing protein",-0.665255286056694,6.98259784883304,-5.07584421345292,0.000103188936928754,0.000925371756973984,1.23503740787732
"1820","182414_at","col-52","183885","COLlagen",0.0463127974373618,4.50638166113898,0.312031153189383,0.758935946747022,0.830864504577338,-6.78390590102872
"1821","182415_s_at","F48E3.4","181006","hypothetical protein",-0.139181772449787,11.147239148988,-1.41370214301064,0.176089071770321,0.286112335114453,-5.84640875634336
"1822","182418_s_at","vwa-8","181431","Von (von) Willebrand factor A domain containing",0.0308256405589962,5.10283130594471,0.267840913000978,0.792150208067465,0.855546844765949,-6.79727327751553
"1823","182420_at","nlp-55","184487","Neuropeptide-Like Protein",-0.103897247600534,5.67716813737338,-0.879304998489806,0.391896202467301,0.517809621130749,-6.43871810206391
"1824","182428_s_at","lys-3","179430","Lysozyme-like protein 3",-1.0254124719743,6.66228238465401,-4.4054785200311,0.000415442460098846,0.00260168402272232,-0.151317420128382
"1825","182432_at","H12D21.6","179988","hypothetical protein",-0.235011136700354,4.28438012387335,-2.12437668334328,0.0491184451525821,0.104555342667824,-4.74665314741383
"1826","182435_at","W06D11.2","181389","hypothetical protein",0.0933193193845341,4.8124646700241,0.804075656923476,0.432816853530718,0.555679273159819,-6.50234717109214
"1827","182440_s_at","chtl-1","180809","Choline transporter-like protein 1",0.408191751563967,8.02584092873909,3.61128541791092,0.00225356683557468,0.00932279137335955,-1.81919492052438
"1828","182444_at","F18G5.6","184656","hypothetical protein",-0.159395227615277,7.14783730318337,-0.969759671131404,0.346205723903651,0.471944383353458,-6.3554028729764
"1829","182445_at","W05F2.4","3896724","hypothetical protein",0.200942234616547,4.42946850532817,1.1832690632557,0.25351647255,0.377620157763264,-6.13052734204696
"1830","182452_at","rbm-26","175800","C3H1-type domain-containing protein;RRM domain-containing protein",0.244238553336011,7.79495180552665,2.24131552822577,0.039116329701635,0.0884572097916583,-4.53976600651837
"1831","182465_at","Y17D7B.3","189447","hypothetical protein",-1.2685911882984,3.39791685183976,-7.78600868705377,6.53984123640227e-07,3.87692859774201e-05,6.28476846955804
"1832","182470_at","F09F7.6","184260","hypothetical protein",0.48228095866871,8.04915553589553,1.82588478171883,0.0860697403845832,0.164036022579393,-5.24470540772449
"1833","182471_at","emre-1","181594","Essential MCU regulator, mitochondrial",-0.270142214018989,8.1032684834427,-2.24399980230114,0.038910604584533,0.0880875250366463,-4.53494732425388
"1834","182479_at","B0454.5","181992","hypothetical protein",-0.315191059391461,7.83735292758123,-2.83372260289373,0.0117337144594,0.0346281594449385,-3.4143973932305
"1835","182480_at","K10D11.3","187268","CUB_2 domain-containing protein",-0.909703969431018,4.08606289267013,-5.85724300578518,2.16931414362002e-05,0.000302543143106873,2.79299011849891
"1836","182485_at","C39B5.2","175348","F-box domain-containing protein",0.0971566916738924,6.64978749702612,0.460077363096567,0.651481649670021,0.748190162248413,-6.72452993581769
"1837","182486_at","E04F6.8","174184","hypothetical protein",-0.583989972014747,9.66854065418402,-3.32814806661492,0.00412693257978645,0.0149776404331675,-2.40909880990356
"1838","182492_at","math-14","182658","MATH domain-containing protein",-0.825105969227805,4.3116793079335,-3.1970400724254,0.00545546302527024,0.0187082901442244,-2.67948827591091
"1839","182498_at","H25K10.1","186777","Purple acid phosphatase",0.129932139128343,3.72193547689884,0.933269730506538,0.364173984072957,0.490030820775809,-6.3898947862916
"1840","182508_at","F10G2.1","179122","UPF0376 protein F10G2.1",-0.719625433556045,8.85699889397024,-5.9983309906418,1.65065710859055e-05,0.000255882533190432,3.06611268740473
"1841","182519_at","F20D6.5","184724","CHK domain-containing protein",-0.1330895431306,4.04672826075539,-0.624578196233595,0.540812162509439,0.653677309467931,-6.63266637610617
"1842","182524_s_at","C06E2.5","181133","hypothetical protein",0.223041505454515,7.51196936583,2.21282423291416,0.0413629309315675,0.092385335824658,-4.59072409039672
"1843","182534_at","Y17D7B.2","189446","hypothetical protein",-0.962244585907678,5.02766883461604,-4.74107939039726,0.000205742950216255,0.00152659804697826,0.547229796817175
"1844","182538_at","C15H9.4","182643","hypothetical protein",0.0238158041967518,4.34839545068156,0.172491525969267,0.86515488927398,0.909121147007673,-6.81922077662571
"1845","182545_at","clec-223","179561","C-type LECtin",0.38953880404256,4.66087203093243,1.93953533881511,0.0697770329848841,0.139505412306204,-5.06054911461584
"1846","182552_at","ttr-35","180925","TransThyretin-Related family domain",-0.887901556679847,7.68144281121014,-7.03607366323124,2.40360050413352e-06,7.83047976737248e-05,4.99000069038774
"1847","182563_at","R03A10.5","181634","hypothetical protein",-0.719149390679659,6.93954739232193,-4.63615385040075,0.000256019885582499,0.00178829659684833,0.329662874486428
"1848","182575_at","C36C5.5","183261","DUF19 domain-containing protein",-0.599146807382198,6.82096259459743,-3.55529351425494,0.00254033370985128,0.0101955645525311,-1.9363469986133
"1849","182579_at","fbxa-164","182399","F-box domain-containing protein",0.239741872149257,4.80870598221444,1.83912442584402,0.0840123287376882,0.161071913028119,-5.22362244884431
"1850","182592_at","C34E11.2","181359","hypothetical protein",0.205677182269481,4.65426177707308,1.16575029825148,0.260335428012759,0.384931044886675,-6.15041813267395
"1851","182597_at","T07E3.4","175961","F-box domain-containing protein",0.0447170487368886,7.92534711571811,0.343368414877462,0.735669235456698,0.815454734676882,-6.77320692449984
"1852","182598_at","W02G9.4","178731","CUB domain-containing protein",-0.910218911171152,7.3596562395089,-6.70472687271412,4.37633135955677e-06,0.00011195890656044,4.3923077192792
"1853","182610_at","srh-171","190433","Serpentine Receptor, class H",0.278523032979143,4.1907763534104,1.69822752857334,0.108292044999571,0.19668023852274,-5.44270578663628
"1854","182614_at","tig-2","178864","TGF_BETA_2 domain-containing protein",-0.492524109431822,6.82946183670118,-3.31253049942449,0.00426664882796475,0.0153909391112569,-2.44141824572587
"1855","182616_at","srbc-66","188824","Serpentine Receptor, class BC (class B-like)",0.131565413858065,4.09627037106316,0.943658968437591,0.358994277945861,0.484781780775337,-6.38019500048524
"1856","182620_at","srt-12","184010","Serpentine Receptor, class T",0.363762520896829,3.63024099744063,2.1360804141112,0.0480206176768263,0.102795675417026,-4.72622218768989
"1857","182621_at","F35B12.3","185258","hypothetical protein",-0.516973676971277,6.45915375980027,-3.01681400966114,0.00799025065411628,0.0254540452464973,-3.04710279836895
"1858","182628_s_at","T21F4.1","180830","hypothetical protein",-0.872681418765195,8.04587286797126,-6.18293186165276,1.1591640543902e-05,0.000206568978923383,3.41940035196372
"1859","182629_at","C50D2.1","173396","hypothetical protein",0.187887999642486,4.39179710588057,1.15613289556096,0.26413741526815,0.389068534676152,-6.16123105571746
"1860","182653_at","R07E4.3","180862","hypothetical protein",-0.235919202318756,9.35838912041261,-1.77817065376343,0.0938575611805499,0.175615103309717,-5.31984647676108
"1861","182654_at","pals-37","13215782","Protein containing ALS2cr12 (ALS2CR12) signature",-0.795459515380949,2.80127288160198,-4.39970387703587,0.000420531046341734,0.0026023914584596,-0.163398229861476
"1862","182664_at","F09F9.5","6418844","hypothetical protein",0.0336659151620582,4.07761357820188,0.277676036851564,0.784719576035477,0.850826997417561,-6.79447271851568
"1863","182667_at","srr-6","182569","Serpentine Receptor, class R",-0.943098825500762,6.48220973866943,-5.31010982500942,6.41413043045536e-05,0.000649311450741398,1.70967331185541
"1864","182675_at","Y4C6B.3","177313","MFS domain-containing protein",0.403668498480062,5.42300165588847,1.74394382118802,0.0998180635633951,0.184831849493498,-5.3729211379787
"1865","182679_at","lron-8","181983","LRRCT domain-containing protein",-0.353457200947814,5.63900579889091,-2.80329754545179,0.012502121740418,0.0362916474541847,-3.47471890969748
"1866","182685_at","hen-1","191666","HEsitatioN behavior",0.110362726956002,6.8802928240178,0.474759628642491,0.641198134037992,0.739617885752332,-6.71742806939336
"1867","182704_at","F37C4.4","177145","hypothetical protein",-0.473952950690258,6.16403722383164,-2.93326198863387,0.00952641259920082,0.0293569726756721,-3.21557880472053
"1868","182715_at","K03H1.11","186961","hypothetical protein",0.102796773244703,5.42153328436467,0.660329729914795,0.518179941184523,0.632740953071584,-6.6091746669491
"1869","182723_at","E04F6.6","174182","hypothetical protein",-0.517683873571638,4.88502542221984,-3.35966146263985,0.00385865293942285,0.0142017500065254,-2.3438016808366
"1870","182733_at","oac-6","180094","NRF domain-containing protein",-0.256071911566918,6.45854610054429,-1.11723365425188,0.279942238098032,0.40717095670345,-6.20418727676694
"1871","182739_at","F40D4.13","185531","hypothetical protein",-0.132952183584693,4.48227399833462,-1.16585918290601,0.260292621442131,0.384931044886675,-6.15029527886739
"1872","182743_at","Y47D3B.6","176573","EB domain-containing protein",0.182476367811214,5.98197859714743,1.57433515784041,0.134438938391437,0.231944713732847,-5.6251907067226
"1873","182753_at","Y43D4A.6","189855","Protein kinase domain-containing protein",0.184562934894598,3.50380018982614,1.60970958693985,0.126475978959287,0.22131969461193,-5.57410174885838
"1874","182754_at","C16B8.3","180681","hypothetical protein",-0.831200857846031,9.3675865930945,-6.53735458533699,5.95722481046252e-06,0.000137517103996427,4.08442840065837
"1875","182757_at","F53F4.14","179852","Sde2_N_Ubi domain-containing protein",0.126365513653651,7.9125074560847,1.01818928578122,0.32332575613078,0.450624466265157,-6.30781209866087
"1876","182760_at","afmd-1","177499","Abhydrolase_3 domain-containing protein",-0.319565054845873,4.71647634519348,-1.93264421084516,0.0706802200790183,0.140752873796326,-5.07191586811757
"1877","182770_at","D2096.5","183966","hypothetical protein",-0.0763942345281157,4.0683687888813,-0.522183715095955,0.608501121592341,0.710969368741962,-6.69301005399478
"1878","182772_at","pals-31","185992","Protein containing ALS2cr12 (ALS2CR12) signature",-0.254273872422528,3.41989108293817,-1.57248925771993,0.134865848724049,0.232392805445985,-5.62783379733894
"1879","182776_at","Y45F3A.8","189910","hypothetical protein",0.289430121658576,3.95715748531362,1.48631785787159,0.156103583296108,0.260484970926278,-5.74864165186565
"1880","182777_at","F53C3.5","186160","pseudo",-0.58369806341441,4.78125538966296,-4.24167872350309,0.000587338337679699,0.00326560115749913,-0.494586790332564
"1881","182786_s_at","fbxb-54","173529","F-box domain-containing protein",0.197952701099299,5.06296459168597,1.16297955493733,0.261426501571193,0.386029926186925,-6.15354107736539
"1882","182789_at","F25A2.1","184913","Lipase_3 domain-containing protein",-0.778804371677222,4.22255435118418,-4.6333378762057,0.000257530153982609,0.00179582063897572,0.323812423372942
"1883","182793_at","C11G10.1","182521","hypothetical protein",-0.163692444678206,5.98485779904356,-1.03599890729582,0.315188492623307,0.442537378531714,-6.28979728174251
"1884","182798_at","T04A6.1","188035","hypothetical protein",-0.861464280880268,8.96748978667452,-6.33425473133094,8.7056578528301e-06,0.000171238647388215,3.70549342996455
"1885","182800_s_at","hcf-1","177560","human HCF1 related",0.291879809587421,9.05980631793979,2.58016506214633,0.0198175437168909,0.0519936521029869,-3.90973450607189
"1886","182808_s_at","F55B11.4","178384","hypothetical protein",-0.662165195473188,9.92169618731463,-5.93935943625168,1.84976343164703e-05,0.000276196911097823,2.95227759565738
"1887","182814_at","prg-2","182072","pseudo",0.143436959845337,8.91777657103264,1.2336708662092,0.234657251978678,0.357515798593747,-6.07191740139356
"1888","182815_at","T24C4.4","188845","hypothetical protein",-0.994309565447557,9.14046521445533,-4.56856256059091,0.000294898106594113,0.00198023366263679,0.189081015911616
"1889","182828_at","F10G2.4","184315","hypothetical protein",0.404551781278838,7.69641183990388,3.88872226019126,0.00124508492227482,0.00590000468850683,-1.23666675128302
"1890","182829_at","F31D5.7","13184583","F-box domain-containing protein",0.0334160361537075,3.86808129201662,0.183076530929983,0.856974737191985,0.903363849452946,-6.81725103676735
"1891","182832_at","K09C4.6","187196","hypothetical protein",0.34519730123251,3.97368775664509,2.0927909134243,0.0521969762846596,0.10965309375669,-4.8014741422578
"1892","182838_s_at","T05E12.3","180135","BTB domain-containing protein",-0.249711200010043,7.57342663802359,-1.72331759579274,0.103567211528862,0.189983692107973,-5.40456496900711
"1893","182843_at","Y44A6C.1","189898","hypothetical protein",-0.134994916094141,6.60657453212682,-1.20292938387347,0.246026786836439,0.369971763832655,-6.10790825465774
"1894","182849_at","Y37A1B.5","178360","hypothetical protein",0.0671135812294334,7.11043579075054,0.633731893847049,0.534966379516543,0.648300307813807,-6.6267700651416
"1895","182858_at","T15B7.1","188512","hypothetical protein",0.0340429303578951,6.76774152054519,0.243498976213349,0.810628571491851,0.869052407592582,-6.8037739485911
